num ex mark,num words,num chars,avg_word,stopwords,upper,ScoreAngry,ScoreDisgust,ScoreFear,ScoreHappy,ScoreSad,ScoreSurprise
0,6,41,6.0,1,0,0,0,0,0,0,0
0,9,29,5.25,1,0,0,1,0,0,0,0
0,24,130,4.457,11,0,0,0,0,0,0,0
1,12,68,5.184,5,1,0,0,0,0,0,0
0,9,40,3.555,3,0,0,0,0,0,0,0
2,23,136,4.957,8,0,0,0,0,0,0,0
0,11,54,4.0,6,0,0,0,0,0,0,0
0,3,21,6.332,0,0,0,0,0,0,0,0
0,14,81,4.855,8,0,0,0,0,0,0,0
0,8,46,4.875,4,0,0,0,0,1,1,0
0,11,58,4.363,5,0,0,0,0,0,0,0
0,22,131,5.0,10,0,0,0,0,2,0,1
3,10,50,4.1,4,1,1,1,1,1,1,1
1,6,42,7.4,0,0,0,0,0,0,0,0
0,9,57,5.445,3,0,1,1,0,0,0,0
2,22,115,4.273,6,1,0,0,0,2,0,0
0,29,156,4.414,17,0,0,0,0,0,1,0
0,25,138,4.75,12,0,0,0,0,0,0,0
1,4,22,4.75,0,0,0,0,0,0,0,0
0,8,38,3.875,5,0,0,0,1,0,1,1
0,21,112,4.6,8,0,0,0,0,0,0,0
0,16,85,4.375,7,0,1,0,1,1,1,0
0,10,56,4.7,6,0,1,1,1,0,1,1
0,14,72,4.215,6,0,0,0,0,0,1,0
0,4,19,4.0,1,2,0,0,1,0,0,0
0,7,50,6.285,3,0,0,0,0,0,0,0
0,25,132,4.32,13,0,0,0,1,0,0,0
1,9,63,6.11,3,0,1,1,1,1,0,1
0,38,142,3.387,15,1,0,0,0,2,0,1
1,10,67,6.445,2,0,0,0,0,0,0,0
0,15,103,5.934,6,0,0,0,0,1,0,0
0,30,148,3.967,16,0,0,0,1,1,1,0
0,12,38,3.857,3,0,0,1,0,0,0,0
0,29,150,4.207,14,0,0,0,0,0,0,0
0,23,123,4.39,10,0,0,0,0,0,0,0
0,12,32,3.0,1,1,0,0,0,0,0,0
0,10,48,3.9,5,0,0,0,0,0,0,0
0,15,72,3.867,8,0,0,0,0,0,0,0
0,24,138,5.227,9,0,0,0,1,1,1,0
0,10,49,4.0,6,0,0,0,0,0,0,0
0,11,70,5.453,5,0,0,0,0,0,0,0
0,18,122,5.832,7,0,1,0,0,1,0,1
3,11,52,3.818,4,0,0,0,0,2,0,1
0,25,137,4.52,4,0,0,0,0,0,0,0
4,25,135,4.625,8,4,0,0,0,0,0,0
1,18,125,6.0,7,0,1,1,0,0,1,1
0,22,110,4.047,12,0,0,0,0,0,0,0
0,13,91,6.08,4,0,0,0,0,0,0,0
0,4,30,6.75,0,0,0,0,0,0,0,0
0,11,59,4.453,4,0,0,0,0,0,0,0
0,17,85,4.06,8,0,0,0,0,2,0,2
0,22,98,3.666,9,1,0,0,0,0,0,0
3,8,42,4.375,4,0,1,1,1,0,1,0
2,13,56,3.385,6,0,1,1,1,0,1,0
0,20,103,4.2,12,0,0,0,0,0,0,0
0,15,87,5.215,5,0,0,0,0,1,0,0
0,45,178,3.723,16,2,0,0,0,0,0,0
0,4,19,4.0,1,0,0,0,0,0,0,0
2,3,23,7.0,0,0,0,0,0,0,0,0
1,20,101,4.316,9,0,0,0,0,2,2,0
2,19,109,4.79,5,1,0,0,0,1,0,0
0,12,35,3.428,3,1,0,0,0,0,0,0
0,20,73,3.857,6,2,1,2,0,0,0,0
1,18,97,4.445,7,0,0,0,0,0,0,0
1,4,37,8.5,0,0,0,1,1,0,0,0
0,11,54,4.0,3,1,0,0,0,0,0,0
0,30,153,4.133,20,0,0,0,0,0,0,0
1,24,126,4.477,8,2,1,1,1,3,3,0
0,3,18,5.332,0,0,1,0,0,0,0,0
0,16,94,4.938,5,0,0,0,0,3,2,0
0,13,62,3.846,5,0,0,0,0,3,0,2
0,7,33,3.857,3,0,1,1,1,0,1,0
0,6,25,3.334,3,0,0,0,0,1,1,0
1,7,45,5.57,3,0,0,0,0,0,0,0
0,19,94,4.0,9,0,0,0,0,0,0,0
0,22,136,5.227,10,0,0,0,0,2,1,0
0,26,137,4.48,10,0,0,0,0,1,0,0
0,5,26,4.4,1,1,0,0,0,0,0,0
0,13,68,4.31,7,0,3,2,1,2,1,2
4,6,44,6.5,1,0,0,0,0,1,1,0
0,16,68,4.816,5,0,0,0,0,1,0,0
0,31,138,3.857,10,3,0,0,0,0,0,0
0,38,185,3.895,19,0,1,1,0,0,0,0
0,5,34,6.0,1,0,0,0,0,0,0,0
1,12,74,5.25,5,0,0,0,0,0,0,0
0,8,35,3.5,6,0,0,0,0,0,0,0
0,18,99,4.555,9,0,1,0,1,0,1,0
1,16,87,4.5,6,0,1,1,1,1,1,1
0,32,169,4.312,17,0,0,0,0,1,0,0
2,12,71,5.0,4,0,0,0,1,0,0,0
0,7,49,7.168,1,0,0,0,0,0,0,0
2,21,118,4.9,5,1,0,0,0,0,0,0
0,20,93,3.7,7,2,2,0,2,0,0,0
0,27,123,3.73,8,3,0,0,0,0,0,0
0,3,17,5.0,1,0,0,0,0,0,0,0
0,11,47,3.363,6,0,0,0,0,0,0,0
0,22,129,4.91,7,0,0,0,0,0,0,0
0,6,36,5.168,3,0,0,0,0,0,0,0
1,11,52,3.818,4,0,0,0,1,1,1,1
0,11,68,5.273,4,0,0,0,0,0,0,0
0,12,85,6.727,4,0,2,0,2,2,1,0
0,25,127,4.12,11,0,0,0,0,1,0,1
3,23,128,4.816,8,1,1,2,1,1,1,0
0,22,122,4.59,9,0,0,0,1,1,0,1
0,16,89,4.625,4,0,0,0,0,0,0,0
0,21,112,4.383,11,0,0,1,0,0,0,0
0,14,72,4.215,7,0,0,0,0,0,0,0
0,17,78,3.875,5,3,0,0,0,0,0,0
0,20,135,6.105,5,0,1,1,1,0,1,0
2,22,122,5.05,6,0,0,0,0,0,0,0
0,38,202,4.344,14,0,0,0,0,0,0,0
0,15,78,4.266,6,1,0,0,0,0,0,0
0,6,18,2.166,2,2,0,0,1,1,0,0
0,15,97,5.535,5,0,1,1,0,0,0,0
0,7,38,4.57,0,1,1,0,0,0,1,0
1,26,138,4.914,6,1,1,0,0,3,0,1
0,12,58,3.916,4,1,0,0,0,0,0,0
0,18,90,4.055,10,0,0,0,0,1,1,0
0,8,37,3.75,3,1,0,0,0,0,0,0
2,8,40,4.125,1,1,1,0,0,0,1,0
0,7,39,4.715,2,0,0,0,0,0,0,0
0,9,49,4.555,4,0,0,0,0,0,0,0
0,24,110,3.625,15,0,0,0,0,1,0,1
0,19,95,4.05,6,0,1,1,1,0,1,0
0,27,143,4.332,14,0,0,0,0,0,0,0
0,16,77,4.133,6,1,1,2,0,0,0,0
5,23,106,3.818,0,1,0,0,0,0,0,0
0,8,40,4.125,2,0,0,0,0,0,0,0
6,14,77,4.92,5,1,0,0,0,0,0,0
0,13,78,5.5,1,0,0,0,0,0,0,0
0,18,83,3.666,10,0,0,0,0,1,1,0
0,7,31,3.572,3,0,0,0,0,0,0,0
0,37,201,4.46,16,0,0,0,0,0,0,0
0,16,93,4.875,5,2,0,0,1,0,1,0
0,7,44,5.43,2,0,0,0,0,1,0,1
0,6,125,20.0,1,0,0,0,0,0,0,0
1,17,86,4.117,7,0,0,0,1,0,0,0
0,14,80,4.785,3,0,0,0,0,0,0,0
0,9,55,5.875,3,0,1,1,0,1,0,0
1,13,60,3.691,7,0,0,0,0,0,0,0
0,4,21,4.5,0,0,0,0,0,0,0,0
0,14,66,3.785,9,0,0,0,0,0,0,0
1,9,63,6.11,2,1,1,0,1,0,2,0
1,10,55,4.6,4,0,0,0,0,0,0,0
0,14,87,5.285,6,0,0,0,0,2,0,0
0,19,106,4.633,9,0,2,1,0,2,0,0
1,15,111,6.93,2,1,0,0,0,0,0,0
0,20,102,4.367,5,1,0,0,0,0,0,0
0,24,118,4.13,9,1,0,0,0,0,0,0
0,4,23,5.0,1,0,2,1,1,0,1,0
0,4,18,3.75,1,0,0,0,0,0,0,0
0,42,235,4.617,17,0,0,0,0,0,0,0
0,21,129,5.19,6,1,0,0,0,0,0,0
0,3,41,13.0,0,0,1,1,0,0,0,0
0,35,166,3.771,17,0,1,1,2,0,2,1
0,19,112,5.223,5,0,0,0,0,2,1,0
1,19,103,4.723,5,0,0,0,0,2,1,0
0,25,127,4.12,11,0,0,0,0,1,0,0
0,14,60,3.357,6,0,0,0,0,0,0,0
0,10,61,5.2,3,0,0,0,0,1,0,0
0,10,43,3.777,3,0,0,0,0,0,0,0
0,24,137,4.75,8,1,0,0,0,0,0,0
0,10,53,4.4,5,0,0,0,0,0,0,0
3,18,92,4.168,4,1,1,0,0,1,0,1
0,7,31,3.572,3,0,0,0,0,0,0,0
0,15,106,6.133,5,0,0,0,0,0,0,0
0,7,46,5.715,2,1,0,0,0,0,0,0
0,22,113,4.184,10,0,0,0,0,2,0,1
0,15,65,3.4,8,0,1,0,2,0,0,0
0,3,21,6.332,0,0,0,0,0,0,0,0
3,5,37,6.6,0,0,0,0,0,0,0,0
0,3,13,3.666,2,0,0,0,0,1,0,0
0,7,36,4.285,5,0,0,0,0,0,0,0
2,14,72,4.918,5,0,0,0,0,1,0,0
0,13,62,3.846,6,0,0,0,0,1,1,0
1,7,43,5.285,2,0,0,0,0,1,0,0
0,15,80,4.4,6,0,0,0,0,0,0,0
1,24,131,4.5,10,0,0,0,0,0,1,0
0,4,22,4.75,0,0,0,0,0,0,0,0
0,24,113,3.75,12,0,0,0,0,0,0,0
0,9,37,3.223,5,0,1,0,1,2,1,0
1,25,125,4.207,9,0,0,0,0,1,0,1
0,12,46,5.0,3,1,1,3,1,0,1,1
0,15,73,3.934,4,0,0,0,0,1,0,1
0,13,65,4.08,5,0,0,0,0,0,0,0
0,16,92,4.812,7,0,0,0,0,1,0,1
1,6,38,5.5,1,0,1,0,1,1,0,1
1,21,119,4.95,7,1,1,1,1,0,1,0
0,25,133,4.36,16,0,0,0,0,1,0,0
0,41,189,3.635,22,0,0,0,0,0,0,0
0,48,290,5.062,27,0,1,1,0,1,0,0
0,14,90,5.5,5,0,0,0,0,0,0,0
0,13,69,4.383,4,0,0,0,0,0,0,0
0,19,115,5.105,6,0,0,0,0,0,0,0
0,11,67,5.184,6,0,0,0,0,1,0,1
0,11,34,4.0,2,0,0,0,0,3,0,2
4,8,62,6.875,1,1,0,0,0,2,0,0
0,15,65,3.4,10,0,0,0,0,0,0,0
0,24,126,4.293,11,0,0,0,0,0,0,0
0,7,44,5.43,3,0,0,0,1,0,1,0
0,23,124,4.637,9,0,0,0,0,1,0,0
3,7,27,3.5,3,0,0,0,0,1,0,1
0,24,111,4.89,11,1,0,0,0,1,0,0
0,40,221,4.55,19,0,0,0,0,0,0,0
0,27,152,4.668,11,0,0,0,0,1,0,2
0,4,18,3.75,2,0,0,1,0,1,1,0
4,4,37,8.5,0,0,0,0,0,0,0,0
0,18,61,3.385,6,2,0,0,0,0,0,0
0,9,57,5.445,5,0,0,0,0,0,0,0
0,12,34,3.285,3,1,0,0,0,0,0,0
0,14,55,3.0,7,0,0,1,0,1,0,0
0,14,83,5.0,5,0,0,0,1,0,1,0
1,3,25,7.668,0,0,0,0,0,0,0,0
0,4,21,4.5,1,0,0,0,0,1,0,0
0,42,243,4.81,20,0,0,0,1,1,1,0
0,23,128,4.816,5,3,0,0,0,0,0,0
0,22,125,4.727,7,0,0,0,1,1,0,0
0,16,75,3.75,8,0,1,0,0,0,1,0
2,14,73,4.617,2,1,1,0,1,1,1,0
1,7,50,6.285,1,0,0,0,0,2,0,0
1,6,31,4.332,0,0,0,0,0,0,0,0
0,6,27,3.666,2,0,0,0,0,0,0,0
0,4,14,2.75,1,1,0,2,0,1,1,0
0,17,77,3.588,7,0,0,0,0,0,0,0
0,18,72,4.582,4,1,0,0,0,2,1,1
0,3,18,8.0,0,2,0,0,0,0,0,0
1,26,137,4.48,10,0,0,0,0,3,0,3
1,27,132,4.08,9,0,0,0,0,0,0,0
0,16,100,5.312,3,1,2,1,2,0,1,0
0,3,25,7.668,1,1,1,0,0,1,1,1
0,27,151,4.63,12,0,0,0,0,0,0,0
0,26,133,4.152,13,1,1,0,2,2,0,1
0,10,54,4.5,4,0,0,1,0,0,0,0
0,12,57,3.834,5,0,0,0,0,1,0,0
0,12,62,4.25,5,0,0,0,0,0,0,0
0,22,117,4.363,9,0,0,0,0,1,1,0
0,25,132,4.32,12,0,0,0,0,1,0,0
0,11,78,6.184,3,0,0,0,0,0,1,0
0,27,137,4.11,10,1,0,0,0,1,0,0
0,14,58,3.215,8,0,0,0,0,0,0,0
0,19,91,3.842,7,3,0,0,0,1,0,1
0,7,39,4.715,4,0,0,0,0,0,0,0
0,18,67,3.846,6,1,0,0,0,0,0,0
0,27,148,4.52,7,0,0,0,0,1,0,1
0,6,38,5.5,2,1,0,0,0,0,0,0
0,3,21,6.332,0,0,0,0,0,1,0,0
0,7,50,6.285,1,0,1,1,0,1,0,1
0,10,43,3.4,6,0,0,0,0,0,0,0
0,15,81,4.465,7,1,0,1,0,0,0,0
0,19,87,3.63,9,0,0,0,0,0,0,0
0,24,134,4.625,11,0,0,0,1,0,1,1
0,21,91,3.38,8,0,0,0,0,0,0,1
0,16,70,3.438,8,0,0,0,0,1,0,0
0,6,29,4.0,3,0,0,0,0,1,0,0
0,14,63,3.572,4,1,0,0,0,1,0,0
0,18,88,3.945,11,0,0,0,0,0,0,0
0,24,116,4.227,9,2,0,0,0,1,0,0
0,10,52,4.3,4,0,0,0,0,0,0,0
5,18,105,4.89,4,0,0,0,0,0,0,0
0,21,100,4.0,10,1,1,1,1,0,1,0
0,19,97,4.156,10,0,0,0,0,0,0,0
0,20,95,4.0,10,0,0,0,0,0,0,0
0,7,38,4.57,5,0,0,0,0,1,0,1
0,6,29,4.0,3,0,0,0,0,0,0,0
0,13,43,3.875,3,1,0,0,0,0,0,0
0,20,131,5.895,6,0,0,0,0,0,0,0
0,22,115,4.477,4,1,0,0,0,0,0,0
0,20,111,4.6,9,0,0,0,0,1,0,1
0,21,105,4.047,11,0,0,0,0,0,0,0
0,4,19,4.0,0,0,0,0,0,1,1,0
0,27,133,3.963,19,0,0,1,0,1,1,0
0,29,136,3.725,11,2,0,0,0,0,0,0
0,9,51,4.777,4,0,0,0,0,0,0,0
0,14,74,4.355,5,0,0,0,0,0,0,0
0,28,135,3.857,13,2,1,1,0,0,1,0
0,16,85,4.375,9,0,1,0,2,0,2,0
0,35,210,5.027,15,0,0,0,0,0,0,0
0,10,55,4.6,2,0,0,0,0,0,0,0
1,7,42,7.2,1,0,0,1,0,0,1,0
0,9,43,3.889,6,0,0,0,0,1,0,0
0,26,105,4.0,9,2,0,0,0,1,0,1
0,14,43,3.334,5,1,0,0,0,0,1,0
0,10,59,5.555,4,1,2,0,1,0,1,0
3,33,132,3.125,8,2,1,1,1,0,1,1
0,13,43,3.875,3,1,0,0,0,0,0,0
0,8,50,5.375,1,0,0,0,0,0,0,0
2,8,62,6.875,1,0,0,0,0,2,1,1
0,13,70,4.46,6,0,0,0,0,0,0,0
0,6,30,4.168,2,0,0,0,0,0,0,0
0,8,42,4.375,4,0,0,0,0,0,0,0
0,10,53,4.4,5,0,0,0,0,0,0,0
0,27,126,4.0,6,0,0,0,0,2,0,2
1,17,110,5.53,8,0,0,0,0,0,0,0
1,17,114,6.125,9,0,0,0,0,1,0,0
0,27,126,3.703,15,0,0,0,0,0,0,0
0,16,92,4.812,6,0,0,0,1,1,1,0
0,13,63,3.924,5,0,0,0,0,0,0,0
0,21,102,3.904,13,0,0,0,0,0,0,1
1,4,20,4.25,0,0,1,0,0,0,0,0
0,11,65,5.0,3,0,0,0,0,2,1,1
0,22,78,3.562,7,2,0,0,0,0,0,0
0,19,94,4.0,8,1,0,0,0,2,0,1
0,39,162,3.875,12,3,0,0,0,1,0,1
0,26,143,4.54,12,0,0,0,0,0,0,0
0,46,277,5.043,17,0,0,0,1,1,0,0
0,4,29,6.5,1,0,0,0,0,0,1,0
0,3,17,5.0,0,0,0,0,1,2,0,1
0,11,46,3.273,5,0,2,0,0,0,0,0
0,17,93,4.53,7,0,0,0,0,2,0,1
0,11,51,4.1,1,0,0,0,0,3,0,1
0,10,50,4.1,5,0,0,0,0,0,0,0
0,16,69,3.375,8,0,1,0,0,1,0,0
0,8,47,5.0,3,0,0,0,0,0,1,0
0,4,22,4.75,2,0,0,0,0,2,0,0
1,10,75,7.332,3,0,1,0,1,1,1,1
1,13,72,5.0,4,0,0,0,0,1,0,0
0,11,69,5.363,2,0,1,1,1,0,1,0
0,7,39,4.715,1,0,0,0,1,1,0,1
0,15,83,4.6,7,0,1,0,1,0,1,1
1,11,60,4.547,2,1,0,0,0,0,0,0
0,21,96,3.62,10,0,0,0,0,0,0,0
0,36,172,3.805,23,0,0,0,0,0,0,0
0,12,52,3.416,4,0,0,0,0,0,0,0
0,16,61,4.184,3,1,0,0,0,0,0,1
0,7,41,5.0,4,0,0,0,0,0,0,0
1,13,74,5.168,5,0,0,0,0,1,0,0
0,6,42,6.168,2,0,0,0,0,1,0,0
0,12,68,5.184,4,0,0,0,1,2,1,1
0,25,120,4.363,6,0,0,0,0,0,0,0
0,3,20,6.0,1,0,0,0,0,0,0,0
0,20,108,4.45,10,0,1,1,0,0,0,0
0,18,97,4.707,4,0,0,0,0,0,0,0
0,18,97,4.707,6,0,0,0,0,0,0,0
0,15,86,4.8,5,0,0,0,0,1,0,1
0,10,67,5.8,2,1,2,2,2,0,0,2
0,11,65,5.5,2,0,0,0,0,0,1,0
0,20,94,3.75,10,0,0,0,0,0,0,0
1,10,72,7.0,0,0,0,0,0,0,0,0
0,14,64,3.924,6,0,0,0,0,0,0,0
0,20,116,4.85,10,0,0,0,0,2,0,0
0,15,75,4.066,7,2,2,2,2,0,2,0
0,22,115,4.273,10,0,1,1,1,0,1,0
0,3,12,3.334,1,0,1,0,1,2,1,1
0,7,54,6.855,1,0,0,0,0,0,0,0
0,13,80,5.23,5,0,1,1,1,0,1,0
0,5,32,5.6,0,2,0,0,0,1,0,0
1,24,128,4.375,8,0,0,0,0,2,0,0
1,10,72,6.3,3,0,0,1,0,1,0,1
0,20,90,4.176,9,0,0,0,0,0,0,0
2,6,42,6.168,1,0,0,0,0,1,0,1
0,19,81,3.316,9,1,0,0,0,0,1,0
0,29,147,4.1,15,0,0,0,0,0,0,0
0,11,71,5.547,3,1,0,0,0,0,0,0
0,3,12,3.334,1,0,0,0,0,0,0,0
0,9,49,4.555,3,0,0,0,1,0,1,0
0,9,56,5.332,4,0,0,0,0,0,0,0
0,14,77,4.92,4,0,0,0,1,1,0,1
0,26,153,4.92,9,0,0,0,0,1,1,1
0,9,44,4.0,2,0,1,0,0,0,0,0
1,17,86,4.375,7,0,0,0,0,1,0,1
1,14,68,3.928,5,2,0,0,0,0,0,0
0,13,53,3.154,7,0,0,0,0,0,0,0
0,13,74,4.77,4,0,0,0,0,0,0,0
0,15,59,3.0,11,0,0,0,0,0,1,0
3,19,117,5.21,6,0,0,0,0,0,0,0
2,15,70,3.732,4,1,0,0,0,1,0,0
0,21,82,4.133,7,1,0,0,0,2,0,0
0,6,27,3.666,4,0,0,0,1,0,1,0
0,21,85,4.332,5,2,0,0,0,0,0,0
3,29,136,3.725,9,2,3,2,1,0,1,1
0,20,121,5.1,6,0,0,0,0,0,0,0
0,10,35,5.2,1,2,1,0,0,1,0,0
0,62,299,3.838,31,0,1,1,1,0,1,1
0,11,60,4.547,4,0,0,0,0,0,0,0
0,9,51,4.777,3,1,0,0,0,0,0,0
0,8,42,4.375,2,0,1,1,1,1,1,0
0,17,86,4.117,9,0,0,0,0,1,0,1
0,7,35,4.145,3,2,1,0,0,0,0,0
1,13,55,3.584,4,0,0,0,0,0,0,0
0,11,61,5.1,3,0,0,0,0,0,0,0
0,26,137,4.48,10,1,0,0,0,1,1,1
0,27,117,3.371,17,0,1,1,1,0,1,0
1,12,67,4.668,6,0,0,0,0,0,0,0
2,11,70,5.453,1,1,0,0,0,0,0,0
0,12,69,5.273,3,1,0,0,0,0,0,0
0,18,95,4.59,0,0,1,1,1,0,1,0
4,17,83,3.941,6,0,0,0,0,0,0,0
0,4,23,5.0,2,0,0,0,0,0,0,0
0,54,261,3.852,31,0,0,0,0,1,0,0
1,22,129,5.145,10,1,0,0,0,0,0,0
0,10,54,4.5,3,0,1,1,1,0,1,0
0,22,117,4.363,10,0,1,0,1,0,0,0
0,18,78,5.082,6,0,0,0,0,0,0,0
0,16,87,4.5,7,0,0,0,0,0,0,0
0,7,41,5.0,3,0,0,0,1,0,0,0
0,24,107,3.5,12,0,1,0,0,0,0,0
0,49,259,4.305,15,0,0,0,0,0,0,0
0,22,114,4.43,12,0,0,0,0,2,1,1
0,8,47,5.715,1,4,0,0,0,1,1,0
2,11,69,5.9,3,0,0,0,0,0,0,0
0,19,100,4.316,10,0,1,1,1,0,1,1
1,10,49,4.0,3,3,0,0,0,0,0,0
0,9,40,3.555,6,0,1,1,0,0,0,0
0,14,79,5.08,3,0,0,0,0,0,0,0
0,8,55,6.0,4,0,0,0,0,3,0,1
1,3,14,4.0,0,1,0,0,0,2,2,1
0,26,126,3.885,15,0,0,0,0,2,0,1
0,6,30,4.168,3,0,0,0,0,0,0,0
0,6,26,3.5,2,0,0,0,0,0,0,0
0,23,114,4.0,13,0,0,0,0,1,0,0
0,13,47,3.182,6,0,0,0,0,0,0,0
0,10,43,3.4,7,0,0,0,0,1,0,0
0,11,64,4.91,3,0,0,0,0,0,0,0
0,8,35,3.5,4,0,2,2,2,1,2,0
0,27,113,4.145,9,1,0,0,0,0,0,0
0,14,74,4.69,6,0,0,1,3,0,3,1
0,10,56,5.223,3,0,0,0,0,0,0,0
0,3,31,9.664,0,0,0,0,0,0,0,0
0,10,46,3.7,6,0,0,0,0,0,0,0
3,14,68,4.23,3,0,1,0,0,0,0,0
0,37,198,4.38,21,0,0,0,0,1,1,0
0,19,105,4.832,6,0,0,0,0,1,0,0
0,22,113,4.383,10,0,0,0,0,0,0,0
0,5,27,4.6,2,1,0,1,0,0,1,0
0,3,15,4.332,1,0,1,0,1,1,0,1
0,5,33,5.8,2,0,0,0,0,0,0,0
0,7,32,3.715,3,0,0,0,0,0,0,0
1,23,107,3.695,9,2,0,0,0,1,0,1
0,25,116,4.0,7,4,1,1,1,0,1,0
0,30,143,3.8,17,0,0,0,0,1,1,0
0,22,131,5.0,7,0,1,1,1,0,1,1
0,19,95,4.05,6,0,0,0,0,1,0,0
0,3,28,8.664,0,0,0,0,0,0,0,0
0,18,99,4.555,8,2,1,0,0,1,0,1
0,27,137,4.11,13,0,0,1,1,0,1,0
0,8,47,5.0,4,0,0,0,0,2,1,0
5,15,81,4.465,0,1,0,0,1,0,0,0
0,4,14,2.75,0,0,0,0,0,0,0,0
0,6,29,4.0,2,0,0,0,0,1,0,2
0,6,30,4.168,3,0,0,0,0,1,0,1
0,12,39,4.0,1,1,0,0,0,0,0,0
0,8,33,3.25,5,0,2,2,1,0,2,0
0,17,74,3.412,8,0,0,0,1,1,0,0
0,43,173,3.742,16,3,0,0,0,0,0,0
0,4,20,4.25,1,0,0,0,0,0,0,0
0,14,77,4.57,7,0,0,0,0,0,0,0
2,10,60,5.1,2,0,0,0,1,0,0,0
0,14,68,3.928,8,0,0,0,0,0,0,0
3,15,86,4.8,4,2,0,0,0,0,0,0
0,30,158,4.3,17,0,0,0,0,1,0,0
0,21,135,5.477,11,0,0,0,0,1,0,1
0,24,150,5.293,12,0,0,0,1,0,0,0
1,8,50,5.375,1,1,0,0,0,0,0,0
1,12,53,3.818,3,1,0,0,0,0,0,0
0,8,43,4.5,2,1,0,0,1,0,1,0
0,19,118,5.26,9,0,0,0,0,1,0,0
1,4,24,5.25,1,0,0,0,0,2,0,1
0,12,56,3.75,8,0,0,0,0,0,0,0
0,17,99,4.883,8,0,0,0,0,0,0,0
0,10,52,4.3,5,0,0,0,0,0,0,0
0,6,32,4.5,1,0,1,1,0,0,0,0
0,12,57,3.834,5,0,0,0,0,1,1,0
0,6,37,5.332,0,0,0,1,0,0,0,0
0,21,99,3.762,12,0,0,0,0,0,1,0
0,7,39,4.715,2,0,0,0,0,1,0,0
0,17,86,4.117,10,0,0,0,0,1,0,1
0,24,110,3.625,16,0,0,0,0,1,0,0
0,42,184,3.404,32,0,0,0,0,0,0,0
0,10,60,5.668,1,1,0,0,0,0,0,0
0,12,59,4.0,5,0,0,1,0,0,0,0
0,16,53,3.455,5,1,0,0,1,0,1,0
1,27,129,3.96,11,0,0,0,0,1,0,0
0,28,151,4.43,11,0,0,0,0,0,0,0
0,40,165,3.818,13,3,0,0,0,0,0,0
0,17,63,3.916,6,0,0,0,0,1,0,1
0,19,97,4.156,9,0,0,0,0,0,0,0
0,25,96,3.79,7,3,0,0,0,0,0,0
0,21,146,6.633,6,0,0,0,1,1,0,0
0,10,63,6.0,2,0,0,0,0,0,0,0
3,17,83,4.465,5,0,0,0,0,0,0,0
1,12,53,3.5,7,0,1,0,1,0,1,0
1,10,70,6.777,2,0,0,0,0,0,0,0
0,4,18,3.75,2,0,0,0,0,0,0,0
1,19,97,4.156,4,0,0,0,0,0,0,0
2,4,28,6.25,1,0,0,0,0,0,0,0
1,12,87,6.332,1,0,0,0,0,0,0,0
0,14,84,5.07,6,0,0,0,0,2,0,0
0,26,133,4.152,9,1,0,0,0,0,0,0
1,16,79,4.0,6,0,0,0,0,1,0,1
0,15,69,3.666,7,0,0,0,0,0,0,0
0,3,13,3.666,1,0,0,0,0,1,0,0
1,11,65,5.0,5,0,0,0,0,0,0,0
0,14,72,4.54,4,0,0,0,0,0,0,0
0,20,88,3.45,12,0,1,0,1,0,0,1
2,12,61,4.168,5,1,0,0,0,0,0,0
0,19,91,3.842,6,0,0,0,0,0,0,0
0,24,128,4.566,10,0,0,0,0,0,0,0
0,15,79,4.645,6,2,0,0,0,0,0,0
0,77,297,3.508,35,4,0,0,0,0,1,1
0,10,51,4.668,3,1,0,0,0,0,0,0
0,13,103,7.0,3,0,0,0,0,1,0,0
0,18,111,5.223,8,0,0,0,0,0,0,0
0,22,95,3.363,12,0,0,0,0,1,0,0
3,16,75,4.0,6,0,0,0,0,3,1,0
0,20,98,3.95,12,0,0,0,0,0,0,0
0,15,76,4.133,8,0,0,0,1,0,1,0
0,10,30,4.2,1,0,0,0,0,0,0,0
0,14,71,4.145,5,1,0,0,0,0,0,0
0,25,127,4.12,14,1,0,0,0,0,0,0
0,37,159,4.1,14,1,0,0,0,0,0,0
0,23,96,3.217,9,0,0,0,0,0,0,0
0,18,86,3.834,9,0,0,0,1,4,1,1
0,26,108,3.191,18,0,1,2,0,0,1,0
0,18,95,4.332,9,0,1,0,1,1,1,0
0,5,31,5.4,1,1,0,0,1,1,0,0
0,22,123,4.637,9,0,0,0,0,0,0,0
0,45,220,3.91,25,0,0,1,0,0,0,0
2,4,25,5.5,0,1,0,0,0,0,0,0
0,21,108,4.19,10,0,0,0,0,0,0,0
0,9,37,3.223,3,1,0,0,0,1,0,0
0,19,95,4.05,8,0,0,0,0,1,0,1
0,3,21,6.332,0,0,3,3,3,0,2,1
0,29,138,3.793,10,2,0,0,0,0,0,0
0,25,111,3.48,11,0,0,0,0,1,0,1
0,21,96,4.0,9,0,3,1,4,1,1,1
0,23,137,5.0,8,1,0,0,0,0,0,0
0,10,54,4.5,4,0,0,0,0,0,0,0
0,21,123,4.906,10,0,0,0,0,0,0,0
0,11,50,3.637,6,0,0,0,0,0,0,0
0,26,142,4.5,11,0,0,0,0,1,0,0
0,13,68,4.31,5,0,0,0,0,0,0,0
0,2,14,6.5,0,0,0,0,0,0,0,0
0,12,49,5.43,4,0,0,0,0,0,0,1
0,9,49,4.555,4,0,0,0,0,1,1,0
4,13,68,4.31,6,0,0,0,0,0,0,0
